,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
278,stations,{'all': 81},200,"{'lon': -71.23, 'lat': -14.27}",1570150573,3928679,"{'temp': 281.715, 'pressure': 1019.13, 'humidity': 60, 'temp_min': 281.715, 'temp_max': 281.715, 'sea_level': 1019.13, 'grnd_level': 616.37}",Sicuani,{'3h': 1},,"{'message': 0.0079, 'country': 'PE', 'sunrise': 1570098389, 'sunset': 1570142481}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.39, 'deg': 264.452}"
279,stations,{'all': 0},200,"{'lon': 35.38, 'lat': -23.87}",1570150415,1045114,"{'temp': 290.765, 'pressure': 1019.06, 'humidity': 96, 'temp_min': 290.765, 'temp_max': 290.765, 'sea_level': 1019.06, 'grnd_level': 1007.71}",Inhambane,,,"{'message': 0.0083, 'country': 'MZ', 'sunrise': 1570158969, 'sunset': 1570203500}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.89, 'deg': 34.935}"
280,stations,{'all': 50},200,"{'lon': 147.99, 'lat': -37.88}",1570150574,2160735,"{'temp': 289.37, 'pressure': 1020, 'humidity': 62, 'temp_min': 287.59, 'temp_max': 290.37}",Lakes Entrance,,,"{'type': 3, 'id': 2011895, 'message': 0.0062, 'country': 'AU', 'sunrise': 1570131598, 'sunset': 1570176831}",36000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.79, 'deg': 280, 'gust': 5.36}"
281,stations,{'all': 40},200,"{'lon': 179.32, 'lat': 63.05}",1570150386,2126710,"{'temp': 271.585, 'pressure': 997.02, 'humidity': 67, 'temp_min': 271.585, 'temp_max': 271.585, 'sea_level': 997.02, 'grnd_level': 980.13}",Beringovskiy,,,"{'message': 0.0053, 'country': 'RU', 'sunrise': 1570126571, 'sunset': 1570166823}",43200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.13, 'deg': 277.727}"
282,stations,{'all': 0},200,"{'lon': 133.88, 'lat': -23.7}",1570150576,2077895,"{'temp': 305.15, 'pressure': 1021, 'humidity': 11, 'temp_min': 305.15, 'temp_max': 305.15}",Alice Springs,,,"{'type': 1, 'id': 9483, 'message': 0.0062, 'country': 'AU', 'sunrise': 1570135350, 'sunset': 1570179850}",34200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.3, 'deg': 70, 'gust': 14.4}"
283,stations,{'all': 20},200,"{'lon': -51.17, 'lat': -0.03}",1570150576,3396016,"{'temp': 301.15, 'pressure': 1012, 'humidity': 78, 'temp_min': 301.15, 'temp_max': 301.15}",Paraiso,,,"{'type': 1, 'id': 8415, 'message': 0.0062, 'country': 'BR', 'sunrise': 1570093821, 'sunset': 1570137422}",-10800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.1, 'deg': 40}"
284,stations,{'all': 1},200,"{'lon': -94.76, 'lat': 39.95}",1570150577,4407665,"{'temp': 284.81, 'pressure': 1026, 'humidity': 87, 'temp_min': 283.71, 'temp_max': 286.15}",Kodiak,,,"{'type': 1, 'id': 4042, 'message': 0.0065, 'country': 'US', 'sunrise': 1570105016, 'sunset': 1570147146}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.1, 'deg': 360}"
285,stations,{'all': 98},200,"{'lon': 27.85, 'lat': 71.03}",1570150577,778707,"{'temp': 274.555, 'pressure': 1021.63, 'humidity': 97, 'temp_min': 274.555, 'temp_max': 274.555, 'sea_level': 1021.63, 'grnd_level': 1006.38}",Mehamn,,,"{'message': 0.0065, 'country': 'NO', 'sunrise': 1570163780, 'sunset': 1570202303}",7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.69, 'deg': 321.923}"
286,stations,{'all': 50},200,"{'lon': 50.17, 'lat': -14.27}",1570150449,1056899,"{'temp': 292.555, 'pressure': 1017, 'humidity': 96, 'temp_min': 292.555, 'temp_max': 292.555, 'sea_level': 1017, 'grnd_level': 996.97}",Sambava,,,"{'message': 0.0063, 'country': 'MG', 'sunrise': 1570155624, 'sunset': 1570199748}",10800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.35, 'deg': 243.93}"
287,stations,{'all': 49},200,"{'lon': 150.18, 'lat': -35.71}",1570150578,2176639,"{'temp': 295.01, 'pressure': 1017, 'humidity': 76, 'temp_min': 290.93, 'temp_max': 298.71}",Batemans Bay,,,"{'type': 3, 'id': 2010627, 'message': 0.0059, 'country': 'AU', 'sunrise': 1570131138, 'sunset': 1570176240}",36000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.34, 'deg': 115, 'gust': 4.02}"
288,stations,{'all': 0},200,"{'lon': 29.41, 'lat': 38.67}",1570150579,298299,"{'temp': 286.165, 'pressure': 1014.06, 'humidity': 80, 'temp_min': 286.165, 'temp_max': 286.165, 'sea_level': 1014.06, 'grnd_level': 896.25}",Usak,,,"{'message': 0.0061, 'country': 'TR', 'sunrise': 1570161620, 'sunset': 1570203714}",10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.37, 'deg': 157.126}"
289,stations,{'all': 94},200,"{'lon': 169.85, 'lat': -46.28}",1570150579,2208248,"{'temp': 290.37, 'pressure': 1003, 'humidity': 40, 'temp_min': 290.37, 'temp_max': 290.37}",Kaitangata,,,"{'type': 3, 'id': 2000217, 'message': 0.006, 'country': 'NZ', 'sunrise': 1570126059, 'sunset': 1570171879}",46800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.47, 'deg': 315, 'gust': 10.73}"
290,stations,{'all': 90},200,"{'lon': -158.15, 'lat': 21.39}",1570150580,5851349,"{'temp': 302.34, 'pressure': 1015, 'humidity': 69, 'temp_min': 298.71, 'temp_max': 304.82}",Nanakuli,,,"{'type': 1, 'id': 7866, 'message': 0.0069, 'country': 'US', 'sunrise': 1570119855, 'sunset': 1570162727}",-36000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 90}"
291,stations,{'all': 0},200,"{'lon': 32.06, 'lat': -28.77}",1570150580,962367,"{'temp': 294.365, 'pressure': 1015.58, 'humidity': 78, 'temp_min': 294.365, 'temp_max': 294.365, 'sea_level': 1015.58, 'grnd_level': 1015.47}",Richards Bay,,,"{'message': 0.0061, 'country': 'ZA', 'sunrise': 1570159648, 'sunset': 1570204414}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.39, 'deg': 277.13}"
292,stations,{'all': 40},200,"{'lon': 132.85, 'lat': 34.81}",1570150581,1856698,"{'temp': 295.61, 'pressure': 1012, 'humidity': 60, 'temp_min': 295.15, 'temp_max': 296.15}",Miyoshi,,,"{'type': 1, 'id': 8025, 'message': 0.0057, 'country': 'JP', 'sunrise': 1570136688, 'sunset': 1570179006}",32400,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 5.1, 'deg': 320}"
293,stations,{'all': 1},200,"{'lon': -137.51, 'lat': 60.75}",1570150581,5969025,"{'temp': 278.895, 'pressure': 1013.23, 'humidity': 44, 'temp_min': 278.895, 'temp_max': 278.895, 'sea_level': 1013.23, 'grnd_level': 880.81}",Haines Junction,,,"{'message': 0.0071, 'country': 'CA', 'sunrise': 1570116047, 'sunset': 1570156630}",-25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.7, 'deg': 300.978}"
294,stations,{'all': 75},200,"{'lon': 113.03, 'lat': 3.17}",1570150583,1737486,"{'temp': 297.08, 'pressure': 1013, 'humidity': 100, 'temp_min': 297.04, 'temp_max': 297.15}",Bintulu,,,"{'type': 1, 'id': 9365, 'message': 0.0082, 'country': 'MY', 'sunrise': 1570140858, 'sunset': 1570184348}",28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'speed': 1}
295,stations,{'all': 0},200,"{'lon': 82.77, 'lat': 54.88}",1570150584,1487241,"{'temp': 276.15, 'pressure': 1024, 'humidity': 69, 'temp_min': 276.15, 'temp_max': 276.15}",Verkh-Tula,,,"{'type': 1, 'id': 8958, 'message': 0.0052, 'country': 'RU', 'sunrise': 1570149335, 'sunset': 1570190392}",25200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4, 'deg': 180}"
296,stations,{'all': 20},200,"{'lon': 125.19, 'lat': 1.44}",1570150584,1648636,"{'temp': 304.15, 'pressure': 1012, 'humidity': 58, 'temp_min': 304.15, 'temp_max': 304.15}",Bitung,,,"{'type': 1, 'id': 9356, 'message': 0.0057, 'country': 'ID', 'sunrise': 1570137910, 'sunset': 1570181460}",28800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",{'speed': 1.5}
297,stations,{'all': 28},200,"{'lon': 75.73, 'lat': 29.16}",1570150585,1270022,"{'temp': 299.305, 'pressure': 1008.57, 'humidity': 59, 'temp_min': 299.305, 'temp_max': 299.305, 'sea_level': 1008.57, 'grnd_level': 985.2}",Hisar,,,"{'message': 0.0064, 'country': 'IN', 'sunrise': 1570150281, 'sunset': 1570192824}",19800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.2, 'deg': 91.628}"
298,stations,{'all': 94},200,"{'lon': 57.05, 'lat': 65.11}",1570150585,543246,"{'temp': 274.615, 'pressure': 1008.98, 'humidity': 80, 'temp_min': 274.615, 'temp_max': 274.615, 'sea_level': 1008.98, 'grnd_level': 1001.15}",Kozhva,,,"{'message': 0.0089, 'country': 'RU', 'sunrise': 1570156128, 'sunset': 1570195943}",10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.66, 'deg': 263.088}"
299,stations,{'all': 100},200,"{'lon': 60.43, 'lat': 60.87}",1570150586,1494482,"{'temp': 273.695, 'pressure': 1017, 'humidity': 90, 'temp_min': 273.695, 'temp_max': 273.695, 'sea_level': 1017, 'grnd_level': 983.36}",Polunochnoye,,,"{'message': 0.0058, 'country': 'RU', 'sunrise': 1570155015, 'sunset': 1570195433}",18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.61, 'deg': 218.359}"
300,stations,{'all': 16},200,"{'lon': -41.56, 'lat': -3.47}",1570150586,3402050,"{'temp': 297.975, 'pressure': 1012.15, 'humidity': 77, 'temp_min': 297.975, 'temp_max': 297.975, 'sea_level': 1012.15, 'grnd_level': 1006.3}",Cocal,,,"{'message': 0.0059, 'country': 'BR', 'sunrise': 1570091459, 'sunset': 1570135172}",-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.25, 'deg': 23.883}"
301,stations,{'all': 99},200,"{'lon': 145.59, 'lat': -38.6}",1570150587,2154826,"{'temp': 286.18, 'pressure': 1022, 'humidity': 74, 'temp_min': 284.26, 'temp_max': 287.59}",Wonthaggi,{'3h': 0.063},,"{'type': 3, 'id': 2001432, 'message': 0.0074, 'country': 'AU', 'sunrise': 1570132151, 'sunset': 1570177430}",36000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.49, 'deg': 246.495}"
302,stations,{'all': 100},200,"{'lon': 178.42, 'lat': 69.38}",1570150588,2123814,"{'temp': 272.975, 'pressure': 996.96, 'humidity': 90, 'temp_min': 272.975, 'temp_max': 272.975, 'sea_level': 996.96, 'grnd_level': 992.86}",Leningradskiy,,,"{'message': 0.006, 'country': 'RU', 'sunrise': 1570127337, 'sunset': 1570166489}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.4, 'deg': 21.512}"
303,stations,{'all': 98},200,"{'lon': 124.39, 'lat': 13.78}",1570150588,1712961,"{'temp': 301.035, 'pressure': 1010.33, 'humidity': 71, 'temp_min': 301.035, 'temp_max': 301.035, 'sea_level': 1010.33, 'grnd_level': 1009.66}",Gigmoto,{'3h': 0.125},,"{'message': 0.0056, 'country': 'PH', 'sunrise': 1570138313, 'sunset': 1570181441}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.18, 'deg': 65.48}"
304,stations,{'all': 40},200,"{'lon': 125.28, 'lat': 24.8}",1570150588,1862505,"{'temp': 300.67, 'pressure': 1013, 'humidity': 83, 'temp_min': 300.15, 'temp_max': 301.15}",Hirara,,,"{'type': 1, 'id': 8143, 'message': 0.0093, 'country': 'JP', 'sunrise': 1570138299, 'sunset': 1570181028}",32400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.6, 'deg': 40}"
305,stations,{'all': 100},200,"{'lon': 116.31, 'lat': 35.07}",1570150589,1787335,"{'temp': 295.315, 'pressure': 1014.32, 'humidity': 38, 'temp_min': 295.315, 'temp_max': 295.315, 'sea_level': 1014.32, 'grnd_level': 1009.44}",Jinxiang,,,"{'message': 0.0079, 'country': 'CN', 'sunrise': 1570140666, 'sunset': 1570182966}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 0.97, 'deg': 133.707}"
306,stations,{'all': 75},200,"{'lon': 38.73, 'lat': 8.96}",1570150590,344979,"{'temp': 287.15, 'pressure': 1026, 'humidity': 87, 'temp_min': 287.15, 'temp_max': 287.15}",Lebu,,,"{'type': 1, 'id': 2453, 'message': 0.0085, 'country': 'ET', 'sunrise': 1570158788, 'sunset': 1570202074}",10800,8000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 4.1, 'deg': 70}"
307,stations,{'all': 67},200,"{'lon': -151.33, 'lat': -22.43}",1570150590,4034188,"{'temp': 295.295, 'pressure': 1014.64, 'humidity': 75, 'temp_min': 295.295, 'temp_max': 295.295, 'sea_level': 1014.64, 'grnd_level': 1014.62}",Moerai,,,"{'message': 0.0055, 'country': 'PF', 'sunrise': 1570117440, 'sunset': 1570161869}",-36000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.33, 'deg': 54.543}"
308,stations,{'all': 7},200,"{'lon': -114.04, 'lat': 27.97}",1570150551,4021858,"{'temp': 293.485, 'pressure': 1011.07, 'humidity': 77, 'temp_min': 293.485, 'temp_max': 293.485, 'sea_level': 1011.07, 'grnd_level': 1011.23}",Guerrero Negro,,,"{'message': 0.0061, 'country': 'MX', 'sunrise': 1570109388, 'sunset': 1570152026}",-21600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.34, 'deg': 322.506}"
309,stations,{'all': 90},200,"{'lon': -130.32, 'lat': 54.32}",1570150591,6113406,"{'temp': 284.15, 'pressure': 1011, 'humidity': 93, 'temp_min': 284.15, 'temp_max': 284.15}",Prince Rupert,,,"{'type': 1, 'id': 883, 'message': 0.0061, 'country': 'CA', 'sunrise': 1570114007, 'sunset': 1570155219}",-25200,14484.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.5, 'deg': 320}"
310,stations,{'all': 56},200,"{'lon': 121.65, 'lat': -8.84}",1570150592,1644932,"{'temp': 298.795, 'pressure': 1014.11, 'humidity': 80, 'temp_min': 298.795, 'temp_max': 298.795, 'sea_level': 1014.11, 'grnd_level': 1014.16}",Ende,,,"{'message': 0.0055, 'country': 'ID', 'sunrise': 1570138579, 'sunset': 1570182490}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.81, 'deg': 275.37}"
311,stations,{'all': 0},200,"{'lon': 21.3, 'lat': 29.14}",1570150592,88533,"{'temp': 300.415, 'pressure': 1008.68, 'humidity': 19, 'temp_min': 300.415, 'temp_max': 300.415, 'sea_level': 1008.68, 'grnd_level': 997.71}",Awjilah,,,"{'message': 0.0067, 'country': 'LY', 'sunrise': 1570163349, 'sunset': 1570205877}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.8, 'deg': 137.856}"
312,stations,{'all': 11},200,"{'lon': 29.44, 'lat': -3.97}",1570150593,423549,"{'temp': 292.405, 'pressure': 1011.4, 'humidity': 75, 'temp_min': 292.405, 'temp_max': 292.405, 'sea_level': 1011.4, 'grnd_level': 864.05}",Rumonge,,,"{'message': 0.0068, 'country': 'BI', 'sunrise': 1570160790, 'sunset': 1570204530}",7200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.27, 'deg': 330.871}"
313,stations,{'all': 98},200,"{'lon': 114.02, 'lat': 33.01}",1570150594,1783873,"{'temp': 297.245, 'pressure': 1013.68, 'humidity': 43, 'temp_min': 297.245, 'temp_max': 297.245, 'sea_level': 1013.68, 'grnd_level': 1003.74}",Zhumadian,,,"{'message': 0.0089, 'country': 'CN', 'sunrise': 1570141170, 'sunset': 1570183561}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.47, 'deg': 351.737}"
314,stations,{'all': 12},200,"{'lon': 50.28, 'lat': -14.9}",1570150316,1071296,"{'temp': 291.325, 'pressure': 1017.33, 'humidity': 97, 'temp_min': 291.325, 'temp_max': 291.325, 'sea_level': 1017.33, 'grnd_level': 968.88}",Antalaha,,,"{'message': 0.0056, 'country': 'MG', 'sunrise': 1570155585, 'sunset': 1570199734}",10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.45, 'deg': 220.988}"
315,stations,{'all': 71},200,"{'lon': 16.82, 'lat': -6.48}",1570150595,2315026,"{'temp': 292.655, 'pressure': 1011.58, 'humidity': 96, 'temp_min': 292.655, 'temp_max': 292.655, 'sea_level': 1011.58, 'grnd_level': 922.37}",Kasongo-Lunda,{'3h': 3.687},,"{'message': 0.0081, 'country': 'CD', 'sunrise': 1570163772, 'sunset': 1570207604}",3600,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 0.55, 'deg': 273.029}"
316,stations,{'all': 98},200,"{'lon': 134.08, 'lat': -0.87}",1570150595,1636308,"{'temp': 298.855, 'pressure': 1012.29, 'humidity': 74, 'temp_min': 298.855, 'temp_max': 298.855, 'sea_level': 1012.29, 'grnd_level': 965.36}",Manokwari,,,"{'message': 0.006, 'country': 'ID', 'sunrise': 1570135737, 'sunset': 1570179367}",32400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.29, 'deg': 71.999}"
317,stations,{'all': 100},200,"{'lon': 42.06, 'lat': 61.09}",1570150596,475938,"{'temp': 273.445, 'pressure': 1008.9, 'humidity': 98, 'temp_min': 273.445, 'temp_max': 273.445, 'sea_level': 1008.9, 'grnd_level': 993.17}",Zelenyy Bor,,,"{'message': 0.0077, 'country': 'RU', 'sunrise': 1570159445, 'sunset': 1570199818}",10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.35, 'deg': 76.603}"
318,stations,{'all': 99},200,"{'lon': 73.19, 'lat': 17.48}",1570150596,1270779,"{'temp': 301.025, 'pressure': 1010.92, 'humidity': 79, 'temp_min': 301.025, 'temp_max': 301.025, 'sea_level': 1010.92, 'grnd_level': 1010.03}",Guhagar,{'3h': 3.688},,"{'message': 0.0059, 'country': 'IN', 'sunrise': 1570150668, 'sunset': 1570193657}",19800,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 4.28, 'deg': 336.451}"
319,stations,{'all': 50},200,"{'lon': -66.34, 'lat': -33.3}",1570150429,3837056,"{'temp': 284.135, 'pressure': 1018.33, 'humidity': 64, 'temp_min': 284.135, 'temp_max': 284.135, 'sea_level': 1018.33, 'grnd_level': 962.13}",San Luis,,,"{'message': 0.0063, 'country': 'AR', 'sunrise': 1570096803, 'sunset': 1570141720}",-10800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 12.1, 'deg': 96.647}"
320,stations,{'all': 40},200,"{'lon': 77.97, 'lat': 10.37}",1570150597,1272543,"{'temp': 299.15, 'pressure': 1012, 'humidity': 88, 'temp_min': 299.15, 'temp_max': 299.15}",Dindigul,,,"{'type': 1, 'id': 9216, 'message': 0.0071, 'country': 'IN', 'sunrise': 1570149395, 'sunset': 1570192636}",19800,3000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 1, 'deg': 170}"
321,stations,{'all': 0},200,"{'lon': 60.69, 'lat': 27.21}",1570150598,1160939,"{'temp': 298.15, 'pressure': 1012, 'humidity': 47, 'temp_min': 298.15, 'temp_max': 298.15}",Iranshahr,,,"{'type': 1, 'id': 7518, 'message': 0.0064, 'country': 'IR', 'sunrise': 1570153853, 'sunset': 1570196471}",12600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 20}"
322,stations,{'all': 0},200,"{'lon': 8.4, 'lat': 45.18}",1570150599,3164565,"{'temp': 284.06, 'pressure': 1015, 'humidity': 81, 'temp_min': 279.82, 'temp_max': 287.59}",Vila,,,"{'type': 1, 'id': 6734, 'message': 0.0087, 'country': 'IT', 'sunrise': 1570166848, 'sunset': 1570208569}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 10}"
323,stations,{'all': 0},200,"{'lon': 143.24, 'lat': 59.36}",1570150599,2122605,"{'temp': 270.735, 'pressure': 1012.3, 'humidity': 37, 'temp_min': 270.735, 'temp_max': 270.735, 'sea_level': 1012.3, 'grnd_level': 1007.37}",Okhotsk,,,"{'message': 0.0062, 'country': 'RU', 'sunrise': 1570135021, 'sunset': 1570175688}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.09, 'deg': 330.624}"
324,stations,{'all': 84},200,"{'lon': 122.79, 'lat': -0.95}",1570150600,1637001,"{'temp': 292.325, 'pressure': 1012.86, 'humidity': 90, 'temp_min': 292.325, 'temp_max': 292.325, 'sea_level': 1012.86, 'grnd_level': 883.31}",Luwuk,,,"{'message': 0.0056, 'country': 'ID', 'sunrise': 1570138445, 'sunset': 1570182077}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.52, 'deg': 179.273}"
325,stations,{'all': 69},200,"{'lon': 68.13, 'lat': 58.33}",1570150600,1505495,"{'temp': 279.105, 'pressure': 1017.19, 'humidity': 96, 'temp_min': 279.105, 'temp_max': 279.105, 'sea_level': 1017.19, 'grnd_level': 1011.21}",Irtyshskiy,,,"{'message': 0.0071, 'country': 'RU', 'sunrise': 1570153020, 'sunset': 1570193733}",18000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.52, 'deg': 261.159}"
326,stations,{'all': 1},200,"{'lon': -98.95, 'lat': 40.5}",1570150601,5073225,"{'temp': 285.27, 'pressure': 1025, 'humidity': 76, 'temp_min': 284.26, 'temp_max': 287.15}",Minden,,,"{'type': 1, 'id': 4339, 'message': 0.0067, 'country': 'US', 'sunrise': 1570106036, 'sunset': 1570148137}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 100}"
327,stations,{'all': 100},200,"{'lon': -80.09, 'lat': -0.7}",1570150602,3659139,"{'temp': 295.515, 'pressure': 1012.63, 'humidity': 88, 'temp_min': 295.515, 'temp_max': 295.515, 'sea_level': 1012.63, 'grnd_level': 1008.54}",Chone,,,"{'message': 0.0065, 'country': 'EC', 'sunrise': 1570100749, 'sunset': 1570144372}",-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.34, 'deg': 217.284}"
328,stations,{'all': 20},200,"{'lon': -25.43, 'lat': 37.72}",1570150602,3372472,"{'temp': 295.53, 'pressure': 1021, 'humidity': 73, 'temp_min': 295.15, 'temp_max': 295.93}",Vila Franca do Campo,,,"{'type': 1, 'id': 6899, 'message': 0.0163, 'country': 'PT', 'sunrise': 1570174766, 'sunset': 1570216886}",0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 170}"
329,stations,{'all': 90},200,"{'lon': -79.87, 'lat': 43.26}",1570150598,5969785,"{'temp': 285.29, 'pressure': 1015, 'humidity': 100, 'temp_min': 283.15, 'temp_max': 287.04}",Hamilton,,,"{'type': 1, 'id': 818, 'message': 0.0085, 'country': 'CA', 'sunrise': 1570101524, 'sunset': 1570143492}",-14400,8047.0,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 3.6, 'deg': 260}"
330,stations,{'all': 35},200,"{'lon': 13.84, 'lat': -18.06}",1570150562,3354077,"{'temp': 287.145, 'pressure': 1012.56, 'humidity': 57, 'temp_min': 287.145, 'temp_max': 287.145, 'sea_level': 1012.56, 'grnd_level': 897.76}",Opuwo,,,"{'message': 0.0048, 'country': 'NA', 'sunrise': 1570164262, 'sunset': 1570208544}",7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.9, 'deg': 292.265}"
331,stations,{'all': 0},200,"{'lon': 88.13, 'lat': 47.83}",1570150604,1529651,"{'temp': 273.755, 'pressure': 1028.25, 'humidity': 33, 'temp_min': 273.755, 'temp_max': 273.755, 'sea_level': 1028.25, 'grnd_level': 837.9}",Altay,,,"{'message': 0.0096, 'country': 'CN', 'sunrise': 1570147780, 'sunset': 1570189376}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.34, 'deg': 43.841}"
332,stations,{'all': 90},200,"{'lon': -86.95, 'lat': 49.72}",1570150604,5960603,"{'temp': 275.15, 'pressure': 1023, 'humidity': 80, 'temp_min': 275.15, 'temp_max': 275.15}",Geraldton,,,"{'type': 1, 'id': 810, 'message': 0.0077, 'country': 'CA', 'sunrise': 1570103416, 'sunset': 1570144997}",-14400,24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 340}"
